id,id_cliente,producto,cantidad,precio,fecha,region,canal,descuento_pct,costo_unitario
375,7350,C,3,224.55,2023-11-10,Este,Distribuidor,2.5,113.89
376,9576,A,13,483.47,2023-06-28,Sur,Online,0.1,290.37
377,9004,E,1,71.09,2023-01-25,Centro,Online,0.3,34.8
378,8229,E,19,427.58,2023-09-21,Sur,Online,15.0,227.52
379,2120,A,20,181.43,2023-01-03,Centro,Mayorista,11.5,68.62
380,5661,E,15,340.97,2023-02-11,Sur,Tienda,10.9,169.11
381,9520,A,18,69.7,2023-03-27,Este,Tienda,0.3,43.08
382,2750,E,19,88.84,2023-03-11,Este,Distribuidor,8.6,54.71
383,8397,C,7,450.63,2023-11-10,Este,Online,2.5,277.57
384,3802,C,5,93.21,2023-01-26,Centro,Tienda,12.8,45.4
385,527,E,15,11.21,2023-02-23,Oeste,Tienda,11.8,3.58
386,6223,C,4,273.34,2023-07-15,Norte,Mayorista,12.3,99.68
387,819,C,3,272.97,2023-02-13,Sur,Online,9.7,137.6
388,6279,E,0,481.36,2023-10-26,Centro,Distribuidor,14.5,200.2
389,4599,D,3,459.57,2023-02-26,Este,Tienda,3.5,192.23
390,8206,D,7,361.73,2023-03-06,Este,Tienda,11.3,129.64
391,9867,C,16,290.03,2023-09-24,Sur,Mayorista,11.4,168.06
392,9247,E,14,465.97,2023-12-05,Oeste,Distribuidor,1.1,197.99
393,3017,C,18,405.68,2023-12-11,Centro,Mayorista,12.0,134.97
394,9528,D,20,154.5,2023-01-27,Norte,Distribuidor,14.8,83.44
395,1368,B,1,372.15,2023-07-07,Sur,Online,6.0,144.81
396,5724,D,3,313.92,2023-04-02,Sur,Mayorista,0.2,136.67
397,10344,E,10,47.9,2024-01-05,Centro,Distribuidor,6.3,30.04
398,1806,C,20,491.8,2023-12-08,Sur,Distribuidor,0.8,169.16
399,5618,A,3,155.43,2023-12-23,Centro,Mayorista,9.2,83.77
400,1879,C,12,313.86,2023-12-10,Centro,Mayorista,1.8,119.93
401,6454,C,13,328.82,2023-10-08,Norte,Mayorista,3.3,127.32
402,7382,A,0,451.13,2023-12-25,Norte,Tienda,13.4,284.35
403,79,E,7,449.06,2023-03-26,Sur,Mayorista,12.6,176.97
404,6299,E,8,176.93,2024-01-11,Este,Tienda,10.0,96.1
405,8210,D,18,64.65,2023-09-14,Este,Mayorista,1.0,31.04
406,1848,D,7,176.45,2023-10-24,Centro,Tienda,13.4,116.33
407,4420,E,8,186.76,2023-11-01,Sur,Tienda,14.6,77.22
408,4470,E,1,29.46,2023-02-05,Norte,Tienda,6.2,12.68
409,10048,E,19,272.76,2023-12-26,Sur,Online,14.0,190.04
410,3124,E,15,47.45,2024-01-24,Sur,Distribuidor,12.0,19.7
411,3894,C,14,355.27,2023-01-02,Este,Tienda,9.8,167.78
412,338,D,1,260.37,2023-08-18,Norte,Tienda,8.6,124.1
413,6158,C,0,187.92,2023-11-06,Sur,Tienda,8.1,81.04
414,8173,C,8,148.21,2023-12-20,Este,Online,8.9,49.51
415,5970,D,13,434.52,2024-01-11,Este,Mayorista,13.3,298.01
416,4191,A,16,459.74,2023-03-17,Oeste,Tienda,0.1,253.36
417,10326,B,12,372.03,2023-04-01,Norte,Tienda,9.0,117.53
418,3571,E,20,16.32,2023-03-03,Oeste,Distribuidor,1.9,11.19
419,2832,E,16,166.9,2023-02-28,Norte,Tienda,2.5,79.44
420,6859,A,11,53.76,2023-10-07,Norte,Distribuidor,15.0,34.61
421,5097,D,12,67.77,2023-08-11,Norte,Tienda,3.8,38.18
422,2277,E,11,403.22,2023-08-16,Oeste,Mayorista,7.5,150.58
423,4205,E,11,152.64,2023-06-04,Oeste,Mayorista,1.3,69.66
424,4166,A,19,288.96,2023-02-04,Este,Tienda,10.4,154.59
425,352,C,20,170.69,2023-06-09,Centro,Distribuidor,2.5,101.97
426,6130,D,3,76.61,2023-06-28,Sur,Distribuidor,12.3,52.12
427,3557,D,1,398.11,2023-07-26,Oeste,Distribuidor,7.3,231.15
428,4207,A,5,323.91,2023-05-04,Norte,Mayorista,7.2,174.1
429,149,E,11,205.17,2023-02-03,Norte,Online,4.2,123.69
430,7747,D,7,221.64,2023-04-25,Este,Tienda,10.1,121.81
431,8382,E,3,29.16,2023-03-13,Sur,Distribuidor,1.8,17.8
432,6802,B,19,89.81,2023-07-03,Sur,Distribuidor,0.0,43.51
433,10310,D,5,479.3,2023-06-25,Este,Tienda,12.6,182.9
434,7121,C,10,53.8,2023-03-11,Oeste,Tienda,1.2,37.39
435,9025,B,6,68.37,2023-11-26,Norte,Tienda,2.5,44.09
436,3650,D,12,26.33,2024-01-11,Este,Tienda,11.7,8.89
437,6099,A,3,113.94,2023-06-24,Oeste,Mayorista,10.5,44.21
438,6795,D,17,92.96,2023-06-23,Sur,Tienda,11.6,37.51
439,3880,E,9,122.69,2023-03-19,Norte,Mayorista,2.3,71.34
440,9617,E,11,210.4,2023-08-28,Norte,Distribuidor,5.8,117.78
441,3429,B,6,360.74,2023-03-24,Norte,Distribuidor,11.4,187.89
442,8414,A,0,27.94,2023-09-20,Sur,Tienda,12.5,17.59
443,5479,A,8,171.43,2023-03-10,Este,Tienda,2.7,88.78
444,3121,C,6,481.52,2023-01-08,Norte,Distribuidor,8.6,158.4
445,4983,C,10,136.75,2023-08-31,Oeste,Distribuidor,13.9,82.33
446,6174,D,6,79.52,2023-08-20,Norte,Tienda,7.3,47.71
447,708,D,11,117.94,2023-12-21,Este,Tienda,9.5,81.05
448,5584,B,19,193.41,2023-04-17,Norte,Tienda,14.0,72.33
449,2921,A,14,68.89,2023-07-26,Oeste,Mayorista,3.4,26.65
450,3156,A,11,369.3,2023-11-03,Centro,Distribuidor,9.4,134.4
451,1073,B,10,37.7,2023-11-11,Sur,Distribuidor,11.3,11.44
452,10085,B,18,465.92,2024-01-07,Norte,Distribuidor,12.2,219.72
453,4206,A,20,67.21,2024-01-08,Norte,Distribuidor,13.8,42.61
454,4024,A,2,42.2,2023-11-10,Norte,Tienda,14.3,25.59
455,6429,B,10,22.75,2023-11-28,Norte,Mayorista,8.8,14.36
456,6842,C,12,269.75,2023-02-15,Norte,Online,8.2,145.36
457,3450,B,20,238.73,2023-03-11,Oeste,Online,12.4,158.12
458,9838,B,10,9.04,2023-04-03,Este,Mayorista,7.9,4.68
459,365,E,13,248.4,2024-01-07,Oeste,Mayorista,6.9,153.45
460,5153,C,18,159.37,2023-11-02,Sur,Tienda,3.8,62.86
461,1195,C,20,87.26,2023-06-25,Sur,Mayorista,6.8,46.49
462,1079,A,12,474.82,2024-01-08,Centro,Mayorista,10.2,230.86
463,1975,B,4,281.22,2023-04-20,Este,Mayorista,9.5,174.17
464,4562,E,9,229.78,2023-06-05,Centro,Mayorista,11.8,105.25
465,10147,C,9,396.58,2023-06-18,Norte,Mayorista,2.7,218.8
466,7594,A,18,74.52,2023-05-12,Sur,Distribuidor,10.8,36.65
467,3595,A,18,105.48,2023-05-19,Sur,Online,6.6,64.8
468,6498,B,4,62.06,2024-01-11,Centro,Mayorista,4.8,27.73
469,10445,E,10,460.66,2024-02-03,Norte,Online,6.6,292.77
470,172,D,14,412.93,2023-11-23,Sur,Tienda,14.2,282.86
471,7551,E,7,283.01,2023-11-10,Sur,Mayorista,6.0,129.63
472,834,B,10,358.64,2023-10-16,Norte,Tienda,11.4,219.94
473,9539,B,17,476.17,2023-09-22,Centro,Tienda,7.7,280.22
474,5251,E,7,11.51,2023-09-14,Este,Mayorista,5.1,5.13
475,6410,A,11,257.17,2023-12-17,Norte,Mayorista,6.2,124.53
476,8229,D,20,170.17,2023-03-24,Norte,Distribuidor,14.0,99.12
477,6434,B,14,463.35,2023-06-08,Sur,Tienda,14.4,195.54
478,5941,A,11,207.72,2023-12-30,Este,Distribuidor,5.1,116.34
479,1142,B,12,151.55,2023-05-05,Centro,Mayorista,4.8,62.68
480,55,B,20,49.18,2023-03-13,Norte,Mayorista,8.4,18.78
481,2100,E,11,486.09,2023-05-06,Norte,Online,0.4,255.85
482,2491,B,5,328.59,2023-12-31,Norte,Online,10.8,219.86
483,1132,D,13,405.66,2024-02-05,Centro,Distribuidor,0.7,251.3
484,6617,E,6,436.04,2023-03-23,Centro,Online,5.7,202.11
485,4744,A,0,34.88,2023-11-03,Oeste,Distribuidor,3.3,20.1
486,4811,B,13,292.27,2023-07-07,Centro,Mayorista,8.9,173.11
487,2313,C,11,49.92,2023-04-07,Norte,Tienda,2.4,19.4
488,3253,D,8,218.67,2023-08-08,Centro,Online,7.0,102.88
489,10399,C,13,167.49,2023-05-29,Norte,Online,9.4,68.19
490,2876,E,2,95.82,2024-01-08,Este,Mayorista,14.3,57.67
491,8091,C,11,94.37,2023-06-13,Sur,Online,1.5,58.9
492,9038,C,11,420.71,2023-01-01,Sur,Distribuidor,12.4,226.48
493,6020,B,16,11.8,2024-01-08,Oeste,Tienda,6.9,4.24
494,9184,E,18,253.93,2023-04-13,Centro,Online,11.9,160.11
495,10392,D,13,484.05,2023-09-16,Centro,Tienda,1.5,222.65
496,5580,E,5,470.6,2023-06-26,Este,Mayorista,11.0,147.2
497,2862,A,13,331.82,2023-05-11,Norte,Distribuidor,12.4,223.35
498,3827,D,0,328.04,2023-11-23,Sur,Distribuidor,13.7,190.98
499,480,C,20,27.32,2023-01-28,Sur,Mayorista,12.1,8.25
500,7251,E,7,287.21,2023-08-15,Oeste,Tienda,0.7,116.33
501,6053,E,11,294.92,2023-01-13,Este,Mayorista,2.6,185.71
502,9112,C,16,379.77,2023-11-21,Norte,Mayorista,1.6,160.61
503,1712,E,16,133.84,2023-08-26,Oeste,Mayorista,12.7,44.3
504,6564,B,5,306.89,2023-10-30,Norte,Online,6.8,186.33
505,555,E,12,316.13,2023-09-26,Este,Tienda,4.6,155.24
506,6616,A,7,346.36,2024-02-04,Centro,Mayorista,7.1,192.73
507,1640,E,10,155.86,2023-04-06,Centro,Mayorista,2.1,101.58
508,6227,C,14,247.71,2023-02-22,Oeste,Mayorista,3.6,118.37
509,6687,E,14,368.82,2023-06-25,Oeste,Online,10.3,125.59
510,4859,A,2,122.09,2023-02-18,Oeste,Mayorista,8.8,54.77
511,2266,A,15,158.8,2023-08-09,Centro,Distribuidor,4.5,82.43
512,5153,C,7,206.35,2024-01-10,Sur,Online,4.9,62.74
513,1342,E,17,18.4,2023-04-14,Norte,Mayorista,8.6,11.21
514,4422,A,2,42.9,2024-01-15,Sur,Tienda,12.1,23.97
515,5006,A,17,236.37,2023-06-10,Oeste,Distribuidor,1.4,126.51
516,4491,E,6,443.63,2023-01-29,Sur,Tienda,2.6,190.25
517,8832,A,15,81.29,2023-09-18,Norte,Distribuidor,0.6,30.25
518,8478,D,11,323.66,2023-05-18,Sur,Distribuidor,10.4,118.28
519,4498,D,9,93.34,2023-02-01,Sur,Distribuidor,9.4,32.04
520,5217,D,9,412.83,2023-07-27,Oeste,Online,13.8,124.1
521,2856,B,4,288.0,2024-01-21,Sur,Tienda,10.8,146.68
522,7171,D,16,488.29,2023-12-21,Sur,Online,12.4,205.58
523,4533,D,18,178.45,2023-07-04,Norte,Online,8.5,100.23
524,3296,D,10,477.43,2023-12-25,Centro,Tienda,14.3,249.62
525,4563,D,4,5.95,2023-09-22,Sur,Distribuidor,10.4,3.35
526,9047,E,8,484.92,2023-06-01,Norte,Mayorista,12.1,234.27
527,905,C,14,135.67,2023-02-11,Este,Online,13.4,75.05
528,2732,A,20,203.39,2024-01-24,Oeste,Tienda,13.4,123.68
529,2117,B,16,128.32,2023-01-06,Norte,Tienda,10.2,47.34
530,7743,D,13,270.49,2024-01-10,Centro,Online,9.4,126.8
531,10347,E,0,160.19,2023-03-17,Sur,Online,14.3,55.81
532,8422,E,12,276.06,2023-01-11,Sur,Mayorista,12.3,173.29
533,2860,B,4,359.86,2023-03-27,Oeste,Online,3.4,145.25
534,4390,A,12,40.34,2023-09-22,Sur,Tienda,3.8,20.87
535,9747,B,5,139.16,2023-04-20,Sur,Online,2.6,94.04
536,4934,A,12,215.36,2023-11-05,Centro,Distribuidor,1.2,108.4
537,1537,B,12,384.21,2023-03-17,Norte,Online,9.6,183.82
538,5211,A,5,359.26,2024-02-03,Este,Mayorista,9.9,226.39
539,4217,D,4,226.07,2023-01-15,Norte,Mayorista,14.9,149.94
540,10437,C,15,310.99,2024-01-31,Este,Online,13.6,175.1
541,10049,B,14,343.04,2023-01-17,Sur,Distribuidor,3.8,220.87
542,5976,B,16,325.64,2023-08-13,Este,Online,2.2,104.26
543,856,E,0,203.08,2023-05-07,Norte,Distribuidor,7.3,138.49
544,6256,E,11,244.08,2023-07-02,Centro,Distribuidor,13.6,166.46
545,5197,B,7,236.56,2023-04-30,Este,Online,7.5,118.17
546,9664,B,5,483.42,2023-10-01,Centro,Mayorista,11.7,155.86
547,7157,D,9,299.1,2023-07-14,Norte,Online,7.0,178.07
548,8594,D,1,64.3,2023-11-07,Oeste,Online,4.2,20.22
549,9412,B,11,399.8,2023-03-23,Este,Online,11.3,172.35
550,1898,D,7,435.69,2023-03-19,Norte,Tienda,7.1,257.39
551,373,C,14,36.5,2023-11-23,Este,Mayorista,10.4,17.59
552,4822,A,11,242.56,2023-01-23,Oeste,Distribuidor,10.7,156.84
553,4267,E,19,347.37,2023-10-16,Norte,Distribuidor,14.2,201.61
554,7999,E,16,315.8,2023-01-27,Sur,Tienda,12.2,218.16
555,9431,A,7,425.13,2023-01-05,Centro,Online,3.4,148.06
556,8740,C,3,242.51,2023-12-28,Este,Tienda,14.9,91.76
557,10247,E,7,101.09,2023-01-06,Sur,Mayorista,4.0,34.59
558,4085,A,7,223.31,2023-03-19,Centro,Mayorista,11.9,69.57
559,4433,E,16,277.66,2023-02-25,Centro,Distribuidor,10.5,146.07
560,9275,B,4,233.92,2023-11-25,Centro,Online,13.1,115.18
561,639,E,4,312.86,2023-05-01,Centro,Distribuidor,3.2,166.19
562,10307,A,5,24.3,2023-05-22,Oeste,Distribuidor,8.4,16.14
563,661,A,17,385.35,2023-07-18,Centro,Tienda,13.7,231.91
564,8935,D,1,199.5,2023-11-29,Oeste,Distribuidor,12.7,125.23
565,4466,A,18,413.56,2023-03-03,Centro,Mayorista,1.2,141.57
566,4305,B,14,336.11,2023-06-15,Este,Distribuidor,3.4,199.86
567,8260,D,16,374.71,2023-03-11,Este,Mayorista,2.6,146.02
568,2150,B,15,84.87,2023-09-06,Este,Online,1.7,37.13
569,2754,B,4,246.14,2023-02-05,Norte,Mayorista,3.3,80.52
570,6326,E,7,194.94,2023-03-23,Oeste,Distribuidor,6.6,86.97
571,9548,D,14,222.39,2023-08-27,Norte,Mayorista,6.1,98.08
572,4935,D,10,476.56,2023-05-27,Norte,Distribuidor,11.9,187.24
573,8749,E,20,477.45,2023-09-16,Oeste,Tienda,6.4,198.67
574,6563,B,19,395.37,2023-10-17,Norte,Distribuidor,7.2,149.14
575,319,A,19,166.19,2023-10-06,Norte,Tienda,11.7,51.41
576,7900,E,15,425.57,2023-05-02,Norte,Online,11.0,162.29
577,10476,E,18,128.82,2023-09-06,Norte,Online,13.7,48.23
578,927,E,2,367.9,2023-04-12,Sur,Online,2.4,253.53
579,4231,C,11,325.99,2023-12-04,Este,Mayorista,11.5,216.74
580,2627,E,15,224.63,2023-03-31,Este,Mayorista,12.0,140.75
581,7532,D,2,461.48,2023-06-09,Norte,Distribuidor,13.9,241.46
582,7363,C,18,286.38,2023-03-06,Norte,Distribuidor,1.8,140.03
583,9983,B,5,486.96,2023-08-20,Oeste,Tienda,12.3,171.59
584,9914,A,6,429.11,2023-10-06,Oeste,Distribuidor,8.5,231.74
585,2897,B,2,252.65,2023-02-12,Sur,Distribuidor,3.3,156.44
586,9100,D,13,60.27,2023-02-08,Norte,Online,14.4,27.45
587,2793,E,3,356.14,2023-04-13,Sur,Mayorista,6.3,220.38
588,8315,B,9,433.29,2023-09-07,Sur,Online,13.3,216.65
589,460,B,3,363.34,2023-07-01,Sur,Tienda,0.6,144.69
590,763,E,2,283.44,2023-03-22,Centro,Tienda,2.3,139.62
591,10123,D,13,201.68,2023-12-05,Oeste,Online,0.4,138.88
592,8032,A,8,88.9,2023-11-11,Centro,Online,13.1,43.58
593,1317,E,13,110.49,2023-05-13,Centro,Tienda,4.5,62.01
594,9757,E,15,369.46,2023-11-11,Norte,Mayorista,12.2,120.93
595,2513,E,8,6.42,2024-01-19,Oeste,Mayorista,3.7,3.24
596,1494,A,8,453.77,2023-07-11,Oeste,Mayorista,11.3,199.11
597,9535,A,8,424.5,2023-02-20,Norte,Distribuidor,5.5,157.0
598,7419,E,19,355.38,2023-08-31,Sur,Online,13.0,232.96
599,7744,A,10,393.77,2023-03-07,Sur,Mayorista,9.3,259.01
600,1928,D,5,332.73,2023-03-28,Este,Mayorista,13.2,189.98
601,9341,A,10,405.53,2023-05-07,Norte,Distribuidor,8.6,210.2
602,5412,D,13,129.43,2023-08-14,Sur,Online,9.3,61.7
603,7946,A,18,262.48,2023-08-16,Este,Tienda,6.1,135.8
604,6565,D,12,215.98,2023-11-15,Este,Tienda,9.1,114.76
605,631,B,14,232.2,2023-03-28,Centro,Tienda,7.5,95.13
606,247,C,2,112.66,2023-11-21,Este,Mayorista,3.8,64.39
607,2987,C,19,299.57,2023-07-15,Este,Tienda,10.0,128.8
608,8563,A,9,143.98,2023-11-24,Este,Online,12.1,74.16
609,5375,B,1,357.99,2023-03-11,Centro,Online,14.6,236.65
610,1344,E,9,333.27,2023-11-21,Oeste,Online,6.2,132.33
611,8853,E,11,368.96,2023-05-10,Oeste,Tienda,7.1,208.26
612,4307,D,3,118.29,2023-07-11,Centro,Online,1.2,43.08
613,1073,E,1,440.64,2023-12-11,Este,Mayorista,6.0,295.1
614,1252,D,8,378.97,2023-12-16,Centro,Distribuidor,1.6,140.91
615,5501,E,17,29.82,2023-11-06,Oeste,Mayorista,15.0,14.98
616,5244,E,15,101.29,2023-11-04,Oeste,Tienda,6.4,47.37
617,10403,C,12,26.36,2023-02-09,Norte,Distribuidor,4.3,11.1
618,7779,A,5,101.1,2023-09-01,Oeste,Mayorista,4.4,48.99
619,7816,A,14,462.22,2023-07-23,Norte,Mayorista,11.1,240.75
620,8316,E,9,336.57,2023-07-11,Oeste,Mayorista,11.3,197.78
621,2731,C,11,427.5,2023-02-12,Norte,Mayorista,6.4,153.96
622,7438,C,2,30.38,2023-07-16,Sur,Distribuidor,6.0,18.31
623,9249,A,17,271.19,2023-07-08,Sur,Distribuidor,14.8,145.13
624,435,C,10,27.32,2023-07-23,Sur,Tienda,6.3,16.52
625,4548,A,13,466.48,2023-07-24,Oeste,Mayorista,8.5,177.44
626,2633,C,10,123.18,2023-12-22,Centro,Online,7.7,46.89
627,3685,C,2,117.23,2023-10-25,Sur,Online,5.4,48.56
628,5320,E,5,465.87,2023-11-19,Sur,Tienda,14.1,290.11
629,7040,C,6,220.21,2023-09-13,Centro,Distribuidor,13.7,133.79
630,573,B,0,285.86,2023-10-02,Norte,Tienda,0.6,109.22
631,2750,D,12,375.02,2023-02-16,Oeste,Tienda,7.6,189.23
632,6653,E,9,399.1,2023-12-27,Centro,Tienda,5.9,275.2
633,8097,C,13,348.92,2023-01-02,Sur,Mayorista,14.0,127.26
634,1023,B,4,380.2,2023-10-21,Norte,Mayorista,14.3,170.09
635,7480,B,18,167.21,2023-09-04,Norte,Distribuidor,13.0,100.01
636,1905,B,9,191.1,2023-11-07,Sur,Online,8.0,65.69
637,794,A,15,383.1,2023-03-01,Oeste,Distribuidor,11.3,253.85
638,5055,B,17,201.14,2023-06-01,Centro,Distribuidor,4.0,69.76
639,5300,B,17,9.72,2023-02-18,Sur,Online,3.3,6.25
640,3708,D,15,139.99,2023-03-30,Norte,Distribuidor,4.3,77.75
641,10442,A,11,114.53,2023-06-02,Norte,Distribuidor,4.2,67.93
642,6691,E,16,348.89,2023-10-14,Sur,Online,9.1,168.01
643,3157,D,4,476.88,2023-09-28,Oeste,Tienda,2.4,243.35
644,10231,B,13,469.74,2023-07-04,Este,Mayorista,9.8,325.68
645,1115,E,19,74.88,2023-02-11,Este,Mayorista,1.9,28.19
646,5520,A,7,290.46,2023-02-12,Centro,Distribuidor,5.5,153.28
647,7996,C,19,33.75,2023-05-12,Este,Tienda,3.9,12.12
648,1153,B,1,7.24,2023-09-16,Centro,Distribuidor,0.0,3.48
649,4046,D,20,419.48,2023-01-12,Este,Online,1.0,286.29
650,1628,A,0,403.22,2023-05-27,Oeste,Distribuidor,9.1,178.01
651,1325,E,1,25.02,2023-05-26,Centro,Distribuidor,4.7,9.26
652,5426,D,16,355.27,2023-03-14,Sur,Online,9.3,241.97
653,5280,A,9,404.37,2023-08-24,Norte,Tienda,5.2,260.76
654,8158,E,4,111.33,2023-04-21,Oeste,Tienda,7.0,33.81
655,6225,D,16,129.34,2023-03-14,Sur,Mayorista,11.4,88.63
656,3079,E,20,473.76,2023-12-08,Este,Tienda,6.9,211.17
657,2274,D,14,31.92,2023-01-12,Norte,Mayorista,7.8,18.48
658,7319,B,14,198.41,2023-03-29,Este,Mayorista,3.2,72.03
659,5030,B,7,111.92,2023-12-23,Oeste,Online,13.0,48.68
660,6974,C,6,436.65,2023-09-29,Sur,Distribuidor,3.5,261.39
661,2244,A,7,448.21,2023-02-06,Este,Distribuidor,3.8,221.01
662,490,E,1,128.24,2023-06-17,Este,Tienda,8.1,74.13
663,1011,A,15,109.99,2023-01-23,Norte,Tienda,4.1,44.89
664,3569,E,1,22.75,2023-10-04,Norte,Online,12.3,7.2
665,9502,A,0,420.21,2024-01-09,Centro,Distribuidor,13.2,194.0
666,4780,C,12,335.14,2023-06-17,Centro,Mayorista,2.3,147.67
667,7609,C,16,222.72,2023-08-28,Este,Mayorista,10.4,141.78
668,4805,E,4,159.3,2023-03-31,Oeste,Distribuidor,5.1,53.3
669,3444,B,11,77.48,2023-12-29,Oeste,Distribuidor,4.7,31.9
670,3065,A,5,382.7,2023-08-06,Oeste,Tienda,9.2,251.25
671,2863,C,3,99.49,2023-11-08,Centro,Distribuidor,1.1,41.3
672,357,C,7,366.93,2023-08-22,Oeste,Distribuidor,9.3,127.72
673,4153,B,18,30.11,2023-09-22,Oeste,Online,5.6,18.12
674,1114,C,10,460.34,2023-04-15,Sur,Distribuidor,3.0,192.89
675,7916,D,20,491.48,2023-04-22,Norte,Distribuidor,4.8,252.88
676,8345,C,13,75.71,2023-06-03,Oeste,Tienda,5.2,42.0
677,9081,A,7,287.14,2023-11-24,Sur,Distribuidor,11.3,192.59
678,8643,C,8,465.81,2023-11-23,Sur,Online,6.1,226.84
679,1876,C,14,313.91,2023-01-13,Este,Distribuidor,1.2,210.91
680,5688,C,11,474.1,2023-02-19,Norte,Distribuidor,14.0,295.19
681,10250,E,17,274.78,2023-07-25,Centro,Distribuidor,13.3,91.93
682,9090,A,0,266.24,2023-09-07,Norte,Distribuidor,12.5,142.99
683,129,D,5,412.71,2023-09-17,Sur,Tienda,5.3,190.83
684,4274,A,12,97.13,2023-07-11,Norte,Tienda,6.1,58.99
685,7889,C,0,211.64,2023-05-17,Sur,Mayorista,11.5,135.82
686,9040,E,2,394.68,2023-06-02,Oeste,Tienda,8.7,118.6
687,2147,D,5,334.74,2023-12-28,Norte,Tienda,14.1,193.76
688,4038,C,14,67.37,2023-11-16,Sur,Tienda,14.1,26.68
689,586,C,6,404.42,2023-09-18,Centro,Tienda,4.9,236.64
690,3349,D,2,497.02,2023-03-12,Norte,Tienda,9.7,204.74
691,6474,A,2,108.72,2023-09-26,Oeste,Distribuidor,13.1,60.97
692,9280,B,17,270.99,2023-06-29,Norte,Mayorista,4.5,113.29
693,10149,A,17,98.83,2023-04-24,Norte,Online,5.4,65.31
694,59,E,18,479.69,2023-09-13,Sur,Mayorista,12.3,189.18
695,351,A,8,466.54,2023-08-19,Oeste,Mayorista,11.3,230.06
696,9119,B,12,418.88,2023-11-19,Centro,Mayorista,2.9,217.54
697,1813,C,9,98.78,2023-04-30,Centro,Mayorista,8.3,29.96
698,7677,D,0,416.17,2024-01-27,Centro,Mayorista,10.9,182.57
699,8488,C,17,142.12,2023-01-28,Sur,Online,2.4,83.55
700,6208,A,4,344.53,2023-10-11,Norte,Distribuidor,11.4,223.84
701,2073,E,14,171.2,2023-04-09,Este,Mayorista,13.5,75.39
702,2014,A,18,357.52,2023-07-27,Oeste,Distribuidor,4.5,127.81
703,128,B,17,426.11,2023-01-08,Oeste,Online,10.9,178.16
704,8028,C,16,55.9,2023-03-27,Este,Distribuidor,13.1,39.07
705,4417,D,7,96.72,2023-05-03,Este,Online,10.3,50.89
706,7476,E,9,67.15,2023-08-03,Centro,Online,2.5,44.26
707,3624,B,5,171.64,2023-08-18,Oeste,Mayorista,9.8,95.41
708,121,C,16,100.27,2023-09-09,Norte,Online,13.9,65.65
709,5563,D,15,266.29,2024-01-08,Este,Online,2.4,163.88
710,10267,A,1,335.54,2024-01-11,Este,Tienda,9.5,129.49
711,4608,B,1,70.77,2023-04-26,Centro,Distribuidor,9.6,36.89
712,6111,C,6,460.07,2023-01-17,Norte,Online,1.5,260.09
713,6740,D,6,123.74,2023-07-13,Oeste,Mayorista,9.6,46.46
714,5552,C,19,256.34,2023-11-12,Norte,Distribuidor,8.1,166.63
715,1872,C,20,420.61,2023-05-31,Este,Mayorista,3.7,153.37
716,6388,D,6,251.51,2023-06-11,Centro,Mayorista,13.1,91.16
717,3425,E,20,48.93,2023-09-26,Oeste,Tienda,6.0,22.88
718,3762,B,9,125.71,2023-09-20,Norte,Tienda,1.5,50.77
719,1842,C,5,192.67,2023-11-07,Oeste,Distribuidor,0.1,85.26
720,4246,A,3,335.1,2023-12-12,Este,Tienda,14.2,157.98
721,4429,C,12,493.79,2023-02-18,Sur,Distribuidor,7.2,274.65
722,4482,D,0,488.18,2023-07-02,Sur,Mayorista,1.5,246.73
723,4272,B,13,468.33,2023-10-17,Sur,Online,4.5,253.01
724,6914,C,3,423.67,2023-12-21,Centro,Online,2.3,288.54
725,3501,C,19,423.71,2023-09-07,Oeste,Tienda,5.1,199.47
726,6690,D,11,490.33,2023-02-12,Sur,Mayorista,8.5,254.61
727,3580,C,9,118.92,2023-02-19,Este,Distribuidor,7.3,63.27
728,6299,E,6,292.82,2023-10-28,Sur,Mayorista,10.1,187.14
729,1654,E,20,404.68,2023-04-25,Oeste,Online,11.3,224.87
730,2615,B,16,308.5,2023-02-13,Norte,Distribuidor,10.3,156.06
731,7335,D,8,346.46,2023-09-26,Oeste,Distribuidor,3.0,104.39
732,1038,D,3,268.29,2023-11-12,Este,Mayorista,12.6,151.66
733,2345,D,19,199.98,2023-12-09,Norte,Distribuidor,10.3,117.07
734,5617,E,18,118.0,2023-12-11,Oeste,Mayorista,14.3,36.39
735,4455,E,2,43.24,2024-01-26,Centro,Mayorista,10.8,25.05
736,8753,A,3,318.28,2023-09-04,Este,Online,5.9,135.14
737,2325,A,9,447.53,2023-06-01,Este,Tienda,14.8,283.68
738,8583,E,16,341.45,2023-11-26,Sur,Distribuidor,0.4,118.18
739,3865,B,8,176.1,2023-02-14,Centro,Tienda,0.6,74.76
740,9542,D,8,464.79,2023-01-19,Norte,Online,8.1,206.14
741,9332,D,20,289.59,2023-04-02,Oeste,Online,1.5,125.68
742,8389,D,17,40.29,2023-08-12,Oeste,Tienda,4.0,22.98
743,2119,D,11,369.97,2023-11-03,Norte,Online,4.8,210.25
744,6347,E,20,139.08,2023-03-23,Sur,Mayorista,8.5,69.59
745,8730,D,15,253.85,2023-11-15,Norte,Distribuidor,4.2,153.83
746,8494,A,9,348.51,2023-03-31,Norte,Online,3.6,183.94
747,573,B,20,178.33,2024-01-23,Oeste,Tienda,10.6,63.93
748,2347,D,4,116.77,2023-05-19,Sur,Distribuidor,1.3,46.51
