id_x,id_cliente,producto,cantidad,precio,fecha,region,canal,costo_unitario,total,margen,id_y,nombre,ciudad,segmento
235,9936,A,4,38.8,2023-10-09,Sur,Distribuidor,24.24,155.2,58.239999999999995,9936,Cliente_9936,Sevilla,Standard
236,4304,C,7,313.72,2023-10-28,Centro,Tienda,143.06,2196.04,1194.6200000000001,4304,Cliente_4304,Barcelona,Premium
237,8454,B,15,407.43,2023-03-12,Centro,Distribuidor,205.42,6111.45,3030.15,8454,Cliente_8454,Valencia,Premium
238,5488,A,15,216.36,2023-11-28,Sur,Distribuidor,77.34,3245.4,2085.3,5488,Cliente_5488,Sevilla,BÃ¡sico
239,4897,E,19,199.22,2023-05-22,Este,Tienda,90.02,3785.18,2074.8,4897,Cliente_4897,MÃ¡laga,Standard
240,461,E,14,288.97,2023-04-12,Norte,Distribuidor,184.31,4045.5800000000004,1465.2400000000002,461,Cliente_461,Barcelona,Standard
241,4768,E,10,205.71,2023-09-30,Centro,Distribuidor,83.73,2057.1,1219.8,4768,Cliente_4768,Sevilla,Standard
242,4924,A,7,197.48,2023-03-14,Centro,Mayorista,113.54,1382.36,587.5799999999999,4924,Cliente_4924,Sevilla,BÃ¡sico
243,703,D,5,291.71,2023-06-06,Centro,Online,184.04,1458.55,538.3499999999999,703,Cliente_703,Sevilla,Premium
244,9649,B,2,260.26,2023-03-12,Norte,Online,85.78,520.52,348.96,9649,Cliente_9649,Bilbao,Standard
245,1579,E,20,493.92,2023-07-01,Norte,Online,203.28,9878.4,5812.799999999999,1579,Cliente_1579,Sevilla,Premium
246,5320,D,3,148.87,2023-12-09,Este,Online,73.75,446.61,225.36,5320,Cliente_5320,Zaragoza,BÃ¡sico
247,21,D,14,384.37,2023-09-01,Este,Tienda,230.76,5381.18,2150.54,21,Cliente_21,Zaragoza,Standard
248,3370,A,13,92.07,2023-09-01,Sur,Mayorista,44.72,1196.9099999999999,615.55,3370,Cliente_3370,Madrid,Premium
249,4702,D,13,123.72,2023-05-12,Centro,Mayorista,86.43,1608.36,484.76999999999987,4702,Cliente_4702,Valencia,BÃ¡sico
250,3592,B,1,43.43,2023-03-13,Sur,Online,24.56,43.43,18.87,3592,Cliente_3592,MÃ¡laga,Premium
252,8979,A,5,174.71,2023-11-14,Oeste,Mayorista,94.52,873.5500000000001,400.95000000000005,8979,Cliente_8979,Valencia,BÃ¡sico
253,10040,B,4,212.68,2023-05-19,Sur,Tienda,121.68,850.72,364.0,,,,
254,1310,E,11,78.88,2023-09-14,Centro,Online,28.98,867.68,548.8999999999999,1310,Cliente_1310,Valencia,BÃ¡sico
255,3376,A,17,15.38,2023-05-17,Norte,Online,9.34,261.46000000000004,102.68000000000002,3376,Cliente_3376,MÃ¡laga,BÃ¡sico
256,7658,D,13,15.27,2023-01-30,Oeste,Distribuidor,8.88,198.51,83.06999999999998,7658,Cliente_7658,Barcelona,BÃ¡sico
257,3055,C,9,421.62,2023-12-31,Este,Mayorista,286.62,3794.58,1215.0,3055,Cliente_3055,MÃ¡laga,BÃ¡sico
258,5340,A,14,328.77,2023-02-22,Sur,Tienda,197.88,4602.78,1832.4599999999998,5340,Cliente_5340,Zaragoza,Premium
259,6803,B,15,401.21,2023-03-01,Norte,Online,182.5,6018.15,3280.6499999999996,6803,Cliente_6803,Zaragoza,BÃ¡sico
260,4845,B,13,162.06,2023-10-20,Este,Distribuidor,72.68,2106.78,1161.94,4845,Cliente_4845,Madrid,Premium
262,7803,B,6,71.94,2023-12-22,Oeste,Mayorista,26.97,431.64,269.82,7803,Cliente_7803,Valencia,Standard
263,10385,D,4,40.12,2023-06-06,Sur,Tienda,14.81,160.48,101.23999999999998,,,,
264,9008,E,5,391.72,2023-10-08,Norte,Distribuidor,270.42,1958.6000000000001,606.5,9008,Cliente_9008,Madrid,Standard
265,10445,A,15,157.24,2023-07-13,Centro,Mayorista,86.2,2358.6000000000004,1065.6000000000001,,,,
266,10334,C,12,62.92,2023-04-23,Sur,Mayorista,23.63,755.04,471.4800000000001,,,,
267,5461,A,5,395.16,2023-02-09,Norte,Distribuidor,125.53,1975.8000000000002,1348.15,5461,Cliente_5461,Zaragoza,BÃ¡sico
268,68,B,4,24.84,2023-03-07,Norte,Mayorista,14.9,99.36,39.76,68,Cliente_68,Sevilla,BÃ¡sico
270,9360,D,9,266.53,2023-07-16,Norte,Distribuidor,170.49,2398.7699999999995,864.3599999999997,9360,Cliente_9360,Madrid,Premium
271,1510,B,17,146.57,2023-05-15,Oeste,Mayorista,79.96,2491.69,1132.37,1510,Cliente_1510,MÃ¡laga,Premium
272,1633,B,15,385.64,2023-10-18,Norte,Distribuidor,124.68,5784.599999999999,3914.3999999999996,1633,Cliente_1633,MÃ¡laga,BÃ¡sico
273,6601,E,20,259.87,2023-07-06,Oeste,Distribuidor,96.96,5197.4,3258.2000000000007,6601,Cliente_6601,Bilbao,BÃ¡sico
276,5726,A,8,81.47,2023-12-05,Oeste,Mayorista,45.16,651.76,290.48,5726,Cliente_5726,Valencia,Premium
277,5144,D,9,218.48,2023-10-02,Oeste,Distribuidor,133.12,1966.32,768.2399999999999,5144,Cliente_5144,Sevilla,BÃ¡sico
278,4168,C,3,208.81,2023-03-26,Centro,Mayorista,63.06,626.4300000000001,437.25,4168,Cliente_4168,Valencia,BÃ¡sico
281,5327,B,17,424.3,2023-04-25,Oeste,Distribuidor,280.64,7213.1,2442.2200000000003,5327,Cliente_5327,MÃ¡laga,Standard
282,2315,B,6,436.11,2023-05-18,Este,Tienda,178.97,2616.66,1542.84,2315,Cliente_2315,Sevilla,Premium
283,7713,D,11,249.44,2023-10-03,Oeste,Distribuidor,144.51,2743.84,1154.23,7713,Cliente_7713,Valencia,BÃ¡sico
284,827,E,11,22.69,2023-02-14,Norte,Distribuidor,13.45,249.59,101.64000000000001,827,Cliente_827,Zaragoza,Standard
285,8186,E,7,306.15,2023-04-21,Sur,Mayorista,162.61,2143.0499999999997,1004.7799999999997,8186,Cliente_8186,Barcelona,Standard
286,4673,E,12,32.77,2023-11-25,Oeste,Online,14.03,393.24,224.88000000000002,4673,Cliente_4673,Bilbao,BÃ¡sico
287,5696,A,16,318.51,2023-11-29,Norte,Distribuidor,193.95,5096.16,1992.96,5696,Cliente_5696,Sevilla,BÃ¡sico
288,7552,A,6,167.6,2023-09-18,Sur,Online,83.21,1005.5999999999999,506.34000000000003,7552,Cliente_7552,Bilbao,BÃ¡sico
289,8807,D,8,144.03,2023-10-02,Este,Tienda,54.62,1152.24,715.28,8807,Cliente_8807,Zaragoza,Premium
291,10095,C,12,116.76,2023-06-15,Oeste,Tienda,75.28,1401.1200000000001,497.76000000000005,,,,
292,7354,A,15,128.55,2023-02-04,Norte,Distribuidor,59.22,1928.2500000000002,1039.9500000000003,7354,Cliente_7354,Valencia,BÃ¡sico
293,5669,D,18,150.79,2023-02-12,Sur,Distribuidor,50.0,2714.22,1814.2199999999998,5669,Cliente_5669,MÃ¡laga,Premium
294,624,B,12,269.33,2023-11-28,Oeste,Distribuidor,172.3,3231.96,1164.3599999999997,624,Cliente_624,MÃ¡laga,Premium
295,9796,A,19,304.71,2023-08-11,Norte,Mayorista,144.27,5789.49,3048.359999999999,9796,Cliente_9796,Bilbao,Standard
296,6361,D,11,10.29,2023-07-26,Norte,Tienda,6.63,113.19,40.25999999999999,6361,Cliente_6361,Madrid,BÃ¡sico
297,3062,A,4,277.57,2023-12-28,Norte,Distribuidor,131.1,1110.28,585.88,3062,Cliente_3062,MÃ¡laga,Premium
298,3595,A,7,183.72,2023-10-27,Oeste,Mayorista,69.68,1286.04,798.28,3595,Cliente_3595,Sevilla,Standard
299,6184,E,8,103.12,2023-03-10,Centro,Distribuidor,34.83,824.96,546.32,6184,Cliente_6184,Valencia,BÃ¡sico
300,6624,C,15,64.44,2023-11-28,Oeste,Distribuidor,42.57,966.5999999999999,328.04999999999995,6624,Cliente_6624,Zaragoza,Premium
301,4504,C,12,400.3,2023-12-08,Sur,Online,249.66,4803.6,1807.6800000000003,4504,Cliente_4504,Sevilla,BÃ¡sico
302,9303,B,18,445.98,2023-06-23,Este,Online,169.14,8027.64,4983.120000000001,9303,Cliente_9303,Barcelona,Standard
303,5730,D,17,269.68,2023-07-08,Oeste,Online,112.17,4584.56,2677.67,5730,Cliente_5730,Madrid,Premium
304,1588,E,1,360.92,2023-09-23,Este,Online,188.76,360.92,172.16000000000003,1588,Cliente_1588,Sevilla,Premium
306,7419,E,14,423.6,2023-04-18,Este,Tienda,268.62,5930.400000000001,2169.7200000000003,7419,Cliente_7419,Valencia,Standard
307,10262,E,4,405.95,2023-02-10,Centro,Tienda,198.73,1623.8,828.88,,,,
308,8046,A,3,228.7,2023-01-04,Sur,Mayorista,73.48,686.0999999999999,465.6599999999999,8046,Cliente_8046,MÃ¡laga,BÃ¡sico
309,8052,A,13,436.5,2023-09-13,Este,Mayorista,304.57,5674.5,1715.0900000000001,8052,Cliente_8052,Valencia,Standard
310,1729,A,19,239.49,2023-09-15,Este,Tienda,77.8,4550.31,3072.11,1729,Cliente_1729,Barcelona,BÃ¡sico
311,252,B,2,438.86,2023-05-03,Norte,Online,180.16,877.72,517.4000000000001,252,Cliente_252,Bilbao,BÃ¡sico
312,8972,A,8,296.44,2023-02-10,Norte,Online,180.33,2371.52,928.8799999999999,8972,Cliente_8972,Zaragoza,Standard
314,2413,D,7,136.95,2023-12-30,Oeste,Mayorista,45.22,958.6499999999999,642.1099999999999,2413,Cliente_2413,Valencia,BÃ¡sico
315,5084,A,18,216.01,2023-07-11,Centro,Online,99.12,3888.18,2104.0199999999995,5084,Cliente_5084,Barcelona,BÃ¡sico
316,5379,C,14,312.41,2023-09-07,Norte,Tienda,151.38,4373.740000000001,2254.4200000000005,5379,Cliente_5379,MÃ¡laga,Premium
317,1945,A,19,303.61,2023-09-19,Sur,Online,198.93,5768.59,1988.92,1945,Cliente_1945,Zaragoza,Standard
318,6159,E,3,177.03,2023-08-29,Centro,Distribuidor,58.1,531.09,356.79,6159,Cliente_6159,Valencia,Standard
319,6177,E,19,204.57,2023-03-02,Oeste,Online,141.41,3886.83,1200.04,6177,Cliente_6177,Barcelona,BÃ¡sico
320,7423,D,16,338.66,2023-12-23,Oeste,Mayorista,224.21,5418.56,1831.2000000000003,7423,Cliente_7423,Zaragoza,Standard
321,4857,C,13,463.53,2023-11-02,Oeste,Distribuidor,198.35,6025.889999999999,3447.3399999999992,4857,Cliente_4857,Barcelona,BÃ¡sico
322,7602,B,15,247.77,2023-12-21,Centro,Tienda,120.16,3716.55,1914.15,7602,Cliente_7602,Madrid,Standard
323,557,E,13,367.52,2023-03-10,Sur,Online,144.8,4777.76,2895.3599999999997,557,Cliente_557,Barcelona,Standard
325,7111,D,16,251.89,2023-06-22,Oeste,Tienda,140.53,4030.24,1781.7599999999998,7111,Cliente_7111,Barcelona,Premium
326,8924,C,11,452.83,2023-07-26,Norte,Mayorista,312.1,4981.13,1548.0299999999995,8924,Cliente_8924,Valencia,Standard
327,3443,B,7,71.97,2023-01-02,Este,Distribuidor,38.4,503.78999999999996,234.99,3443,Cliente_3443,Madrid,Standard
329,8191,A,6,202.18,2023-09-20,Centro,Online,115.94,1213.08,517.44,8191,Cliente_8191,Barcelona,BÃ¡sico
330,7187,A,18,301.23,2023-12-22,Centro,Tienda,113.07,5422.14,3386.8800000000006,7187,Cliente_7187,Barcelona,BÃ¡sico
332,8062,A,14,158.59,2023-11-23,Centro,Mayorista,72.76,2220.26,1201.62,8062,Cliente_8062,Zaragoza,Standard
333,2033,B,14,60.34,2023-05-31,Centro,Mayorista,27.2,844.76,463.96000000000004,2033,Cliente_2033,Barcelona,Premium
334,4196,A,11,105.01,2023-11-12,Este,Tienda,37.44,1155.1100000000001,743.2700000000001,4196,Cliente_4196,MÃ¡laga,BÃ¡sico
335,6420,C,5,482.16,2023-01-06,Centro,Distribuidor,272.85,2410.8,1046.55,6420,Cliente_6420,Zaragoza,BÃ¡sico
336,931,B,7,46.27,2023-02-21,Este,Distribuidor,15.03,323.89000000000004,218.68,931,Cliente_931,Bilbao,BÃ¡sico
337,10154,A,14,42.93,2023-08-26,Norte,Tienda,18.61,601.02,340.48,,,,
340,6515,B,1,21.02,2023-06-09,Oeste,Tienda,11.64,21.02,9.379999999999999,6515,Cliente_6515,MÃ¡laga,BÃ¡sico
341,7761,D,2,122.77,2023-12-28,Este,Tienda,77.86,245.54,89.82,7761,Cliente_7761,Sevilla,Premium
342,5660,A,10,185.29,2023-04-04,Sur,Online,80.81,1852.8999999999999,1044.8,5660,Cliente_5660,Bilbao,Standard
343,9618,E,9,42.12,2023-02-14,Este,Distribuidor,13.03,379.08,261.80999999999995,9618,Cliente_9618,MÃ¡laga,Standard
344,3218,E,7,194.01,2023-07-30,Este,Distribuidor,62.43,1358.07,921.06,3218,Cliente_3218,Valencia,BÃ¡sico
345,4827,B,10,134.65,2023-06-12,Norte,Tienda,45.11,1346.5,895.4000000000001,4827,Cliente_4827,Bilbao,BÃ¡sico
346,5995,D,8,119.35,2023-01-11,Oeste,Distribuidor,76.11,954.8,345.91999999999996,5995,Cliente_5995,Valencia,Standard
347,10246,D,15,390.97,2023-09-17,Norte,Online,165.61,5864.55,3380.4,,,,
348,5607,E,8,79.1,2023-08-10,Este,Tienda,33.74,632.8,362.87999999999994,5607,Cliente_5607,Valencia,BÃ¡sico
349,5671,A,18,459.1,2023-12-09,Este,Online,272.68,8263.800000000001,3355.5600000000004,5671,Cliente_5671,Valencia,Premium
350,1244,A,8,417.57,2023-07-13,Sur,Online,168.28,3340.56,1994.32,1244,Cliente_1244,MÃ¡laga,BÃ¡sico
351,6620,B,6,185.18,2023-08-22,Norte,Tienda,101.35,1111.08,502.9800000000001,6620,Cliente_6620,Bilbao,Premium
353,7735,E,19,357.11,2023-02-20,Centro,Online,158.9,6785.09,3765.9900000000002,7735,Cliente_7735,Bilbao,Premium
354,9924,B,12,52.06,2023-05-03,Centro,Online,32.66,624.72,232.80000000000007,9924,Cliente_9924,Bilbao,Premium
355,6407,B,18,67.9,2023-03-10,Centro,Distribuidor,40.65,1222.2,490.5000000000001,6407,Cliente_6407,Valencia,Standard
356,1962,B,19,60.01,2023-12-29,Este,Tienda,36.47,1140.19,447.26,1962,Cliente_1962,Zaragoza,BÃ¡sico
358,10201,A,11,89.13,2023-08-01,Oeste,Tienda,41.0,980.43,529.43,,,,
359,9390,E,15,221.17,2023-02-13,Norte,Distribuidor,150.29,3317.5499999999997,1063.1999999999998,9390,Cliente_9390,MÃ¡laga,Standard
360,2447,E,10,122.39,2023-03-04,Sur,Online,40.75,1223.9,816.4,2447,Cliente_2447,MÃ¡laga,BÃ¡sico
361,6117,B,13,127.38,2023-12-31,Centro,Distribuidor,74.82,1655.94,683.28,6117,Cliente_6117,Bilbao,BÃ¡sico
363,7313,D,2,334.24,2023-10-09,Sur,Online,187.24,668.48,294.0,7313,Cliente_7313,Barcelona,Standard
364,4756,B,17,146.29,2023-02-19,Oeste,Online,78.87,2486.93,1146.1399999999999,4756,Cliente_4756,MÃ¡laga,Premium
365,65,C,13,109.91,2023-11-26,Oeste,Online,64.48,1428.83,590.5899999999999,65,Cliente_65,Barcelona,Standard
366,3567,C,4,453.58,2023-03-23,Oeste,Online,294.05,1814.32,638.1199999999999,3567,Cliente_3567,Sevilla,Premium
367,3520,B,2,199.41,2023-06-24,Este,Tienda,139.52,398.82,119.77999999999997,3520,Cliente_3520,Valencia,BÃ¡sico
368,8544,C,17,390.04,2023-09-02,Este,Tienda,189.65,6630.68,3406.63,8544,Cliente_8544,Barcelona,Standard
369,1480,B,9,224.18,2023-05-20,Este,Tienda,108.35,2017.6200000000001,1042.47,1480,Cliente_1480,Zaragoza,Premium
370,4908,D,1,335.53,2023-12-20,Este,Online,129.77,335.53,205.75999999999996,4908,Cliente_4908,MÃ¡laga,Premium
371,9487,C,4,127.13,2023-06-03,Este,Online,57.17,508.52,279.84,9487,Cliente_9487,MÃ¡laga,BÃ¡sico
372,9450,C,11,475.52,2023-01-03,Centro,Distribuidor,318.05,5230.719999999999,1732.1699999999996,9450,Cliente_9450,Valencia,Standard
375,7350,C,3,224.55,2023-11-10,Este,Distribuidor,113.89,673.6500000000001,331.98,7350,Cliente_7350,Valencia,Standard
376,9576,A,13,483.47,2023-06-28,Sur,Online,290.37,6285.110000000001,2510.3,9576,Cliente_9576,Sevilla,BÃ¡sico
377,9004,E,1,71.09,2023-01-25,Centro,Online,34.8,71.09,36.290000000000006,9004,Cliente_9004,Zaragoza,Standard
378,8229,E,19,427.58,2023-09-21,Sur,Online,227.52,8124.0199999999995,3801.1399999999994,8229,Cliente_8229,Sevilla,Standard
379,2120,A,20,181.43,2023-01-03,Centro,Mayorista,68.62,3628.6000000000004,2256.2,2120,Cliente_2120,Zaragoza,Premium
380,5661,E,15,340.97,2023-02-11,Sur,Tienda,169.11,5114.55,2577.9,5661,Cliente_5661,MÃ¡laga,Premium
381,9520,A,18,69.7,2023-03-27,Este,Tienda,43.08,1254.6000000000001,479.1600000000001,9520,Cliente_9520,Barcelona,BÃ¡sico
382,2750,E,19,88.84,2023-03-11,Este,Distribuidor,54.71,1687.96,648.47,2750,Cliente_2750,Zaragoza,Standard
383,8397,C,7,450.63,2023-11-10,Este,Online,277.57,3154.41,1211.42,8397,Cliente_8397,Barcelona,BÃ¡sico
384,3802,C,5,93.21,2023-01-26,Centro,Tienda,45.4,466.04999999999995,239.04999999999998,3802,Cliente_3802,Barcelona,Premium
385,527,E,15,11.21,2023-02-23,Oeste,Tienda,3.58,168.15,114.45000000000002,527,Cliente_527,Sevilla,Premium
386,6223,C,4,273.34,2023-07-15,Norte,Mayorista,99.68,1093.36,694.6399999999999,6223,Cliente_6223,Valencia,Standard
387,819,C,3,272.97,2023-02-13,Sur,Online,137.6,818.9100000000001,406.1100000000001,819,Cliente_819,Zaragoza,BÃ¡sico
389,4599,D,3,459.57,2023-02-26,Este,Tienda,192.23,1378.71,802.0200000000001,4599,Cliente_4599,Valencia,Premium
390,8206,D,7,361.73,2023-03-06,Este,Tienda,129.64,2532.11,1624.63,8206,Cliente_8206,Bilbao,Standard
391,9867,C,16,290.03,2023-09-24,Sur,Mayorista,168.06,4640.48,1951.5199999999995,9867,Cliente_9867,Zaragoza,BÃ¡sico
392,9247,E,14,465.97,2023-12-05,Oeste,Distribuidor,197.99,6523.58,3751.7200000000003,9247,Cliente_9247,Zaragoza,Standard
393,3017,C,18,405.68,2023-12-11,Centro,Mayorista,134.97,7302.24,4872.780000000001,3017,Cliente_3017,Sevilla,BÃ¡sico
394,9528,D,20,154.5,2023-01-27,Norte,Distribuidor,83.44,3090.0,1421.2,9528,Cliente_9528,MÃ¡laga,BÃ¡sico
395,1368,B,1,372.15,2023-07-07,Sur,Online,144.81,372.15,227.33999999999997,1368,Cliente_1368,Bilbao,Standard
396,5724,D,3,313.92,2023-04-02,Sur,Mayorista,136.67,941.76,531.7500000000001,5724,Cliente_5724,Madrid,Standard
398,1806,C,20,491.8,2023-12-08,Sur,Distribuidor,169.16,9836.0,6452.799999999999,1806,Cliente_1806,Bilbao,Standard
399,5618,A,3,155.43,2023-12-23,Centro,Mayorista,83.77,466.29,214.98000000000002,5618,Cliente_5618,Sevilla,Premium
400,1879,C,12,313.86,2023-12-10,Centro,Mayorista,119.93,3766.32,2327.16,1879,Cliente_1879,Madrid,Premium
401,6454,C,13,328.82,2023-10-08,Norte,Mayorista,127.32,4274.66,2619.5,6454,Cliente_6454,Valencia,BÃ¡sico
403,79,E,7,449.06,2023-03-26,Sur,Mayorista,176.97,3143.42,1904.63,79,Cliente_79,Bilbao,BÃ¡sico
405,8210,D,18,64.65,2023-09-14,Este,Mayorista,31.04,1163.7,604.9800000000001,8210,Cliente_8210,Zaragoza,Premium
406,1848,D,7,176.45,2023-10-24,Centro,Tienda,116.33,1235.1499999999999,420.8399999999999,1848,Cliente_1848,MÃ¡laga,Standard
407,4420,E,8,186.76,2023-11-01,Sur,Tienda,77.22,1494.08,876.3199999999999,4420,Cliente_4420,Valencia,Premium
408,4470,E,1,29.46,2023-02-05,Norte,Tienda,12.68,29.46,16.78,4470,Cliente_4470,Barcelona,Premium
409,10048,E,19,272.76,2023-12-26,Sur,Online,190.04,5182.44,1571.68,,,,
411,3894,C,14,355.27,2023-01-02,Este,Tienda,167.78,4973.78,2624.8599999999997,3894,Cliente_3894,MÃ¡laga,BÃ¡sico
412,338,D,1,260.37,2023-08-18,Norte,Tienda,124.1,260.37,136.27,338,Cliente_338,Barcelona,BÃ¡sico
414,8173,C,8,148.21,2023-12-20,Este,Online,49.51,1185.68,789.6000000000001,8173,Cliente_8173,Valencia,BÃ¡sico
416,4191,A,16,459.74,2023-03-17,Oeste,Tienda,253.36,7355.84,3302.08,4191,Cliente_4191,Zaragoza,BÃ¡sico
417,10326,B,12,372.03,2023-04-01,Norte,Tienda,117.53,4464.36,3053.9999999999995,,,,
418,3571,E,20,16.32,2023-03-03,Oeste,Distribuidor,11.19,326.4,102.60000000000002,3571,Cliente_3571,Sevilla,Standard
419,2832,E,16,166.9,2023-02-28,Norte,Tienda,79.44,2670.4,1399.3600000000001,2832,Cliente_2832,Zaragoza,Standard
420,6859,A,11,53.76,2023-10-07,Norte,Distribuidor,34.61,591.36,210.64999999999998,6859,Cliente_6859,Valencia,Standard
421,5097,D,12,67.77,2023-08-11,Norte,Tienda,38.18,813.24,355.0799999999999,5097,Cliente_5097,Valencia,Standard
422,2277,E,11,403.22,2023-08-16,Oeste,Mayorista,150.58,4435.42,2779.04,2277,Cliente_2277,Zaragoza,BÃ¡sico
423,4205,E,11,152.64,2023-06-04,Oeste,Mayorista,69.66,1679.04,912.7799999999999,4205,Cliente_4205,MÃ¡laga,Premium
424,4166,A,19,288.96,2023-02-04,Este,Tienda,154.59,5490.24,2553.0299999999997,4166,Cliente_4166,Barcelona,Premium
425,352,C,20,170.69,2023-06-09,Centro,Distribuidor,101.97,3413.8,1374.4,352,Cliente_352,Zaragoza,BÃ¡sico
426,6130,D,3,76.61,2023-06-28,Sur,Distribuidor,52.12,229.82999999999998,73.47,6130,Cliente_6130,Valencia,Standard
427,3557,D,1,398.11,2023-07-26,Oeste,Distribuidor,231.15,398.11,166.96,3557,Cliente_3557,Barcelona,Premium
428,4207,A,5,323.91,2023-05-04,Norte,Mayorista,174.1,1619.5500000000002,749.0500000000002,4207,Cliente_4207,Bilbao,Standard
429,149,E,11,205.17,2023-02-03,Norte,Online,123.69,2256.87,896.2799999999999,149,Cliente_149,Bilbao,Premium
430,7747,D,7,221.64,2023-04-25,Este,Tienda,121.81,1551.48,698.81,7747,Cliente_7747,Barcelona,Premium
431,8382,E,3,29.16,2023-03-13,Sur,Distribuidor,17.8,87.48,34.08,8382,Cliente_8382,Madrid,Premium
432,6802,B,19,89.81,2023-07-03,Sur,Distribuidor,43.51,1706.39,879.7,6802,Cliente_6802,Sevilla,Standard
433,10310,D,5,479.3,2023-06-25,Este,Tienda,182.9,2396.5,1482.0,,,,
434,7121,C,10,53.8,2023-03-11,Oeste,Tienda,37.39,538.0,164.09999999999997,7121,Cliente_7121,Barcelona,BÃ¡sico
435,9025,B,6,68.37,2023-11-26,Norte,Tienda,44.09,410.22,145.68,9025,Cliente_9025,Bilbao,Premium
437,6099,A,3,113.94,2023-06-24,Oeste,Mayorista,44.21,341.82,209.18999999999997,6099,Cliente_6099,Valencia,Standard
438,6795,D,17,92.96,2023-06-23,Sur,Tienda,37.51,1580.32,942.65,6795,Cliente_6795,Madrid,BÃ¡sico
439,3880,E,9,122.69,2023-03-19,Norte,Mayorista,71.34,1104.21,462.15,3880,Cliente_3880,Sevilla,Standard
440,9617,E,11,210.4,2023-08-28,Norte,Distribuidor,117.78,2314.4,1018.82,9617,Cliente_9617,MÃ¡laga,Standard
441,3429,B,6,360.74,2023-03-24,Norte,Distribuidor,187.89,2164.44,1037.1000000000001,3429,Cliente_3429,Madrid,Premium
443,5479,A,8,171.43,2023-03-10,Este,Tienda,88.78,1371.44,661.2,5479,Cliente_5479,Valencia,Premium
444,3121,C,6,481.52,2023-01-08,Norte,Distribuidor,158.4,2889.12,1938.72,3121,Cliente_3121,MÃ¡laga,BÃ¡sico
445,4983,C,10,136.75,2023-08-31,Oeste,Distribuidor,82.33,1367.5,544.2,4983,Cliente_4983,Valencia,Premium
446,6174,D,6,79.52,2023-08-20,Norte,Tienda,47.71,477.12,190.85999999999996,6174,Cliente_6174,Valencia,Premium
447,708,D,11,117.94,2023-12-21,Este,Tienda,81.05,1297.34,405.79,708,Cliente_708,MÃ¡laga,Standard
448,5584,B,19,193.41,2023-04-17,Norte,Tienda,72.33,3674.79,2300.52,5584,Cliente_5584,Bilbao,Premium
449,2921,A,14,68.89,2023-07-26,Oeste,Mayorista,26.65,964.46,591.36,2921,Cliente_2921,Barcelona,Standard
450,3156,A,11,369.3,2023-11-03,Centro,Distribuidor,134.4,4062.3,2583.9,3156,Cliente_3156,Madrid,Standard
451,1073,B,10,37.7,2023-11-11,Sur,Distribuidor,11.44,377.0,262.6,1073,Cliente_1073,MÃ¡laga,Standard
454,4024,A,2,42.2,2023-11-10,Norte,Tienda,25.59,84.4,33.220000000000006,4024,Cliente_4024,Valencia,Premium
455,6429,B,10,22.75,2023-11-28,Norte,Mayorista,14.36,227.5,83.9,6429,Cliente_6429,Valencia,Standard
456,6842,C,12,269.75,2023-02-15,Norte,Online,145.36,3237.0,1492.6799999999998,6842,Cliente_6842,MÃ¡laga,Standard
457,3450,B,20,238.73,2023-03-11,Oeste,Online,158.12,4774.599999999999,1612.1999999999998,3450,Cliente_3450,Barcelona,Standard
458,9838,B,10,9.04,2023-04-03,Este,Mayorista,4.68,90.39999999999999,43.599999999999994,9838,Cliente_9838,Sevilla,BÃ¡sico
460,5153,C,18,159.37,2023-11-02,Sur,Tienda,62.86,2868.66,1737.18,5153,Cliente_5153,Zaragoza,Standard
461,1195,C,20,87.26,2023-06-25,Sur,Mayorista,46.49,1745.2,815.4000000000001,1195,Cliente_1195,Valencia,BÃ¡sico
463,1975,B,4,281.22,2023-04-20,Este,Mayorista,174.17,1124.88,428.20000000000016,1975,Cliente_1975,Barcelona,Standard
464,4562,E,9,229.78,2023-06-05,Centro,Mayorista,105.25,2068.02,1120.77,4562,Cliente_4562,Zaragoza,BÃ¡sico
465,10147,C,9,396.58,2023-06-18,Norte,Mayorista,218.8,3569.22,1600.0199999999998,,,,
466,7594,A,18,74.52,2023-05-12,Sur,Distribuidor,36.65,1341.36,681.66,7594,Cliente_7594,Sevilla,Standard
467,3595,A,18,105.48,2023-05-19,Sur,Online,64.8,1898.64,732.2400000000001,3595,Cliente_3595,Sevilla,Standard
470,172,D,14,412.93,2023-11-23,Sur,Tienda,282.86,5781.02,1820.98,172,Cliente_172,Madrid,BÃ¡sico
471,7551,E,7,283.01,2023-11-10,Sur,Mayorista,129.63,1981.07,1073.6599999999999,7551,Cliente_7551,Valencia,BÃ¡sico
472,834,B,10,358.64,2023-10-16,Norte,Tienda,219.94,3586.3999999999996,1387.0,834,Cliente_834,Sevilla,Premium
473,9539,B,17,476.17,2023-09-22,Centro,Tienda,280.22,8094.89,3331.1499999999996,9539,Cliente_9539,Madrid,Standard
474,5251,E,7,11.51,2023-09-14,Este,Mayorista,5.13,80.57,44.66,5251,Cliente_5251,Valencia,Premium
475,6410,A,11,257.17,2023-12-17,Norte,Mayorista,124.53,2828.8700000000003,1459.0400000000002,6410,Cliente_6410,MÃ¡laga,BÃ¡sico
476,8229,D,20,170.17,2023-03-24,Norte,Distribuidor,99.12,3403.3999999999996,1420.9999999999995,8229,Cliente_8229,Sevilla,Standard
